,0,prices
2020-10-04 01:00:00,1.5651453676103642,10545.52
2020-10-04 02:00:00,1.5575070483865456,10556.0
2020-10-04 03:00:00,2.037158839176378,10552.18
2020-10-04 04:00:00,1.4387432996328975,10570.74
2020-10-04 05:00:00,1.7376171399379319,10569.88
2020-10-04 06:00:00,1.1754408316673821,10621.2
2020-10-04 07:00:00,2.2371473546322527,10613.41
2020-10-04 08:00:00,1.4530396187248933,10601.72
2020-10-04 09:00:00,0.9413217611159993,10600.92
2020-10-04 10:00:00,1.4066552639599637,10587.38
2020-10-04 11:00:00,1.5193370704140392,10604.54
2020-10-04 12:00:00,1.361752471710535,10609.75
2020-10-04 13:00:00,1.266331460972077,10611.5
2020-10-04 14:00:00,1.2660722150880384,10610.0
2020-10-04 15:00:00,2.649339014606246,10597.22
2020-10-04 16:00:00,1.3860877362493733,10605.6
2020-10-04 17:00:00,1.7706079962349748,10610.0
2020-10-04 18:00:00,1.4645624464729352,10635.07
2020-10-04 19:00:00,2.7174448912771334,10677.02
2020-10-04 20:00:00,6.4191431037476585,10646.9
2020-10-04 21:00:00,3.2540766002112043,10647.1
2020-10-04 22:00:00,2.190997754836482,10662.48
2020-10-04 23:00:00,1.8325405040423672,10671.11
2020-10-05 00:00:00,1.4309109527720776,10709.37
2020-10-05 01:00:00,1.3947309554666298,10695.54
2020-10-05 02:00:00,1.9589982161057184,10715.86
2020-10-05 03:00:00,1.2067752203635065,10672.15
2020-10-05 04:00:00,1.508377146615856,10659.62
2020-10-05 05:00:00,2.1787702881799715,10680.46
2020-10-05 06:00:00,1.7242343218704381,10643.71
2020-10-05 07:00:00,1.646999214413957,10693.44
2020-10-05 08:00:00,1.6684852542707125,10674.66
2020-10-05 09:00:00,1.6004186385888417,10682.98
2020-10-05 10:00:00,12.641116778465761,10679.55
2020-10-05 11:00:00,1.438705700303902,10667.54
2020-10-05 12:00:00,2.1850564836977413,10696.47
2020-10-05 13:00:00,1.4958063208946473,10731.05
2020-10-05 14:00:00,0.92846965332689,10726.64
2020-10-05 15:00:00,1.5773018163538894,10727.47
2020-10-05 16:00:00,1.1787004231178253,10746.0
2020-10-05 17:00:00,1.2129795984813139,10695.49
2020-10-05 18:00:00,1.6767602254180825,10716.17
2020-10-05 19:00:00,1.5516467265357,10736.72
2020-10-05 20:00:00,1.648786966914175,10742.82
2020-10-05 21:00:00,1.5961870886299996,10740.0
2020-10-05 22:00:00,1.0887611585042076,10753.72
2020-10-05 23:00:00,2.1862075651980337,10795.0
2020-10-06 00:00:00,1.7063590154759243,10758.46
2020-10-06 01:00:00,1.6541208264889435,10768.78
2020-10-06 02:00:00,1.5779533085473314,10763.45
2020-10-06 03:00:00,1.0616757502338308,10769.31
